subject,condition,block,group,item,word,phoneme,accuracy,raw_rt
17,target1,block1,1,1,thought,th,1,1852
17,target2,block1,1,2,black,no,1,1278
17,target2,block1,1,3,battle,no,0,4316
17,target1,block1,1,4,think,th,1,1776
17,filler,block1,1,5,fell,fell,1,1249
17,target1,block1,2,6,theme,th,1,1792
17,target2,block1,2,7,faster,no,1,1350
17,target1,block1,2,8,worth,th,1,3066
17,target2,block1,2,9,bond,o,0,1694
17,filler,block1,2,10,leak,leak,1,1431
17,target2,block1,3,11,cap,no,0,1962
17,target1,block1,3,12,path,th,0,6055
17,target2,block1,3,13,pat,no,1,1451
17,target1,block1,3,14,sigh,s,0,2402
17,filler,block1,3,15,tick,tick,1,1068
17,target1,block1,4,16,gross,s,1,1345
17,target2,block1,4,17,bod,o,1,2859
17,target2,block1,4,18,map,no,0,1267
17,target1,block1,4,19,myth,th,1,962
17,filler,block1,4,20,core,core,1,1030
17,target2,block1,5,21,foster,o,1,1145
17,target1,block1,5,22,seem,s,1,783
17,target1,block1,5,23,path,th,1,1718
17,target2,block1,5,24,block,o,1,1596
17,filler,block1,5,25,tear,tear,1,1108
17,target1,block1,6,26,growth,th,1,731
17,target2,block1,6,27,bond,o,1,1010
17,target2,block1,6,28,bad,no,1,1147
17,target1,block1,6,29,miss,s,1,1371
17,filler,block1,6,30,male,male,1,969
17,target1,block1,7,31,thought,th,0,1176
17,target2,block1,7,32,cap,no,1,929
17,target2,block1,7,33,map,no,1,824
17,target1,block1,7,34,worse,s,1,1083
17,filler,block1,7,35,guest,guest,1,935
17,target2,block1,8,36,battle,no,1,1501
17,target1,block1,8,37,sigh,s,1,1636
17,target1,block1,8,38,think,th,0,1263
17,target2,block1,8,39,pot,o,1,1119
17,filler,block1,8,40,dental,dental,1,867
18,target1,block1,1,1,thought,th,1,1525
18,target2,block1,1,2,black,no,1,1393
18,target2,block1,1,3,battle,no,0,804
18,target1,block1,1,4,think,th,1,705
18,filler,block1,1,5,fell,fell,1,1231
18,target1,block1,2,6,theme,th,1,795
18,target2,block1,2,7,faster,no,1,1073
18,target1,block1,2,8,worth,th,1,1644
18,target2,block1,2,9,band,no,1,1053
18,filler,block1,2,10,leak,leak,1,1737
18,target2,block1,3,11,cop,o,1,2454
18,target1,block1,3,12,pass,s,1,1910
18,target2,block1,3,13,pat,no,1,1658
18,target1,block1,3,14,thigh,th,1,1140
18,filler,block1,3,15,tick,tick,1,1184
18,target1,block1,4,16,growth,th,0,1085
18,target2,block1,4,17,bod,o,1,1296
18,target2,block1,4,18,mop,o,1,1042
18,target1,block1,4,19,myth,th,1,1132
18,filler,block1,4,20,core,core,1,858
18,target2,block1,5,21,foster,o,1,859
18,target1,block1,5,22,seem,s,1,894
18,target1,block1,5,23,path,th,1,1186
18,target2,block1,5,24,block,o,1,626
18,filler,block1,5,25,tear,tear,1,619
18,target1,block1,6,26,growth,th,1,1017
18,target2,block1,6,27,bond,o,1,883
18,target2,block1,6,28,bad,no,1,1038
18,target1,block1,6,29,miss,s,1,652
18,filler,block1,6,30,male,male,1,1019
18,target1,block1,7,31,sought,s,1,1615
18,target2,block1,7,32,cap,no,1,941
18,target2,block1,7,33,map,no,1,1280
18,target1,block1,7,34,worth,th,0,834
18,filler,block1,7,35,guest,guest,1,890
18,target2,block1,8,36,battle,no,1,1428
18,target1,block1,8,37,sigh,s,1,739
18,target1,block1,8,38,sink,s,1,541
18,target2,block1,8,39,pot,o,1,759
18,filler,block1,8,40,dental,dental,1,840
19,target1,block1,1,1,thought,th,1,4409
19,target2,block1,1,2,black,no,1,3847
19,target2,block1,1,3,bottle,o,1,4320
19,target1,block1,1,4,think,th,1,3155
19,filler,block1,1,5,fell,fell,1,2516
19,target1,block1,2,6,theme,th,1,1797
19,target2,block1,2,7,faster,no,1,1414
19,target1,block1,2,8,worth,th,1,4839
19,target2,block1,2,9,band,no,1,4119
19,filler,block1,2,10,leak,leak,1,2032
19,target2,block1,3,11,cop,o,1,2309
19,target1,block1,3,12,path,th,0,2805
19,target2,block1,3,13,pat,no,1,1778
19,target1,block1,3,14,sigh,s,0,1892
19,filler,block1,3,15,tick,tick,1,1322
19,target1,block1,4,16,growth,th,0,1611
19,target2,block1,4,17,bod,o,1,1552
19,target2,block1,4,18,mop,o,1,999
19,target1,block1,4,19,myth,th,1,1496
19,filler,block1,4,20,core,core,1,1010
19,target2,block1,5,21,foster,o,1,1162
19,target1,block1,5,22,seem,s,1,1844
19,target1,block1,5,23,path,th,1,1092
19,target2,block1,5,24,block,o,1,890
19,filler,block1,5,25,tear,tear,1,1001
19,target1,block1,6,26,growth,th,1,2199
19,target2,block1,6,27,bond,o,1,985
19,target2,block1,6,28,bad,no,1,960
19,target1,block1,6,29,miss,s,1,995
19,filler,block1,6,30,male,male,1,2021
19,target1,block1,7,31,sought,s,1,1677
19,target2,block1,7,32,cap,no,1,903
19,target2,block1,7,33,map,no,1,669
19,target1,block1,7,34,worse,s,1,1249
19,filler,block1,7,35,guest,guest,1,1000
19,target2,block1,8,36,battle,no,1,891
19,target1,block1,8,37,sigh,s,1,1114
19,target1,block1,8,38,sink,s,1,554
19,target2,block1,8,39,pot,o,1,622
19,filler,block1,8,40,dental,dental,1,1296
20,target1,block1,1,1,thought,th,1,1674
20,target2,block1,1,2,black,no,1,1258
20,target2,block1,1,3,bottle,o,1,4112
20,target1,block1,1,4,think,th,1,1223
20,filler,block1,1,5,feel,feel,0,3617
20,target1,block1,2,6,seem,s,0,1171
20,target2,block1,2,7,faster,no,1,1240
20,target1,block1,2,8,worth,th,1,2305
20,target2,block1,2,9,band,no,1,1603
20,filler,block1,2,10,leak,leak,1,1482
20,target2,block1,3,11,cop,o,1,1140
20,target1,block1,3,12,path,th,0,3274
20,target2,block1,3,13,pat,no,1,1085
20,target1,block1,3,14,sigh,s,0,2308
20,filler,block1,3,15,tick,tick,1,1059
20,target1,block1,4,16,growth,th,0,1184
20,target2,block1,4,17,bod,o,1,1851
20,target2,block1,4,18,mop,o,1,2525
20,target1,block1,4,19,myth,th,1,1814
20,filler,block1,4,20,core,core,1,2024
20,target2,block1,5,21,faster,no,0,1327
20,target1,block1,5,22,seem,s,1,1442
20,target1,block1,5,23,path,th,1,1043
20,target2,block1,5,24,black,no,0,3892
20,filler,block1,5,25,tear,tear,1,1272
20,target1,block1,6,26,growth,th,1,1100
20,target2,block1,6,27,bond,o,1,871
20,target2,block1,6,28,bad,no,1,1441
20,target1,block1,6,29,miss,s,1,889
20,filler,block1,6,30,male,male,1,1311
20,target1,block1,7,31,sought,s,1,3373
20,target2,block1,7,32,cap,no,1,2246
20,target2,block1,7,33,map,no,1,781
20,target1,block1,7,34,worse,s,1,1756
20,filler,block1,7,35,guest,guest,1,1301
20,target2,block1,8,36,battle,no,1,1161
20,target1,block1,8,37,sigh,s,1,1528
20,target1,block1,8,38,think,th,0,1230
20,target2,block1,8,39,pot,o,1,947
20,filler,block1,8,40,dental,dental,1,1252
21,target1,block1,1,1,thought,th,1,2062
21,target2,block1,1,2,black,no,1,1659
21,target2,block1,1,3,battle,no,0,2349
21,target1,block1,1,4,think,th,1,1078
21,filler,block1,1,5,fell,fell,1,3498
21,target1,block1,2,6,seem,s,0,2052
21,target2,block1,2,7,faster,no,1,1702
21,target1,block1,2,8,worse,s,0,NA
21,target2,block1,2,9,band,no,1,1694
21,filler,block1,2,10,leak,leak,1,1926
21,target2,block1,3,11,cap,no,0,1268
21,target1,block1,3,12,pass,s,1,1064
21,target2,block1,3,13,pat,no,1,1849
21,target1,block1,3,14,thigh,th,1,1771
21,filler,block1,3,15,tick,tick,1,1424
21,target1,block1,4,16,gross,s,1,1442
21,target2,block1,4,17,bad,no,0,2055
21,target2,block1,4,18,map,no,0,1399
21,target1,block1,4,19,myth,th,1,2643
21,filler,block1,4,20,core,core,1,1551
21,target2,block1,5,21,faster,no,0,1687
21,target1,block1,5,22,seem,s,1,1624
21,target1,block1,5,23,path,th,1,1087
21,target2,block1,5,24,block,o,1,1024
21,filler,block1,5,25,tear,tear,1,1525
21,target1,block1,6,26,growth,th,1,1047
21,target2,block1,6,27,bond,o,1,1098
21,target2,block1,6,28,bad,no,1,1661
21,target1,block1,6,29,miss,s,1,1410
21,filler,block1,6,30,male,male,1,1826
21,target1,block1,7,31,sought,s,1,4502
21,target2,block1,7,32,cap,no,1,1175
21,target2,block1,7,33,map,no,1,1074
21,target1,block1,7,34,worth,th,0,2812
21,filler,block1,7,35,guest,guest,1,1231
21,target2,block1,8,36,battle,no,1,2889
21,target1,block1,8,37,sigh,s,1,2877
21,target1,block1,8,38,think,th,0,1056
21,target2,block1,8,39,pot,o,1,1617
21,filler,block1,8,40,dental,dental,1,1181
22,target1,block1,1,1,thought,th,1,1240
22,target2,block1,1,2,black,no,1,1228
22,target2,block1,1,3,battle,no,0,1027
22,target1,block1,1,4,think,th,1,826
22,filler,block1,1,5,fell,fell,1,1976
22,target1,block1,2,6,theme,th,1,1050
22,target2,block1,2,7,faster,no,1,992
22,target1,block1,2,8,worth,th,1,1617
22,target2,block1,2,9,band,no,1,1529
22,filler,block1,2,10,leak,leak,1,1248
22,target2,block1,3,11,cop,o,1,1145
22,target1,block1,3,12,pass,s,1,981
22,target2,block1,3,13,pat,no,1,991
22,target1,block1,3,14,sigh,s,0,1616
22,filler,block1,3,15,tick,tick,1,878
22,target1,block1,4,16,growth,th,0,1067
22,target2,block1,4,17,bod,o,1,1031
22,target2,block1,4,18,mop,o,1,1083
22,target1,block1,4,19,myth,th,1,1769
22,filler,block1,4,20,core,core,1,1060
22,target2,block1,5,21,foster,o,1,995
22,target1,block1,5,22,theme,th,0,1367
22,target1,block1,5,23,path,th,1,1297
22,target2,block1,5,24,block,o,1,1219
22,filler,block1,5,25,tear,tear,1,928
22,target1,block1,6,26,gross,s,0,1208
22,target2,block1,6,27,bond,o,1,1068
22,target2,block1,6,28,bad,no,1,766
22,target1,block1,6,29,miss,s,1,796
22,filler,block1,6,30,male,male,1,1570
22,target1,block1,7,31,sought,s,1,1287
22,target2,block1,7,32,cap,no,1,812
22,target2,block1,7,33,map,no,1,945
22,target1,block1,7,34,worth,th,0,1068
22,filler,block1,7,35,guest,guest,1,903
22,target2,block1,8,36,battle,no,1,777
22,target1,block1,8,37,sigh,s,1,777
22,target1,block1,8,38,think,th,0,788
22,target2,block1,8,39,pot,o,1,866
22,filler,block1,8,40,dental,dental,1,860
23,target1,block1,1,1,sought,s,0,4507
23,target2,block1,1,2,black,no,1,1419
23,target2,block1,1,3,bottle,o,1,4992
23,target1,block1,1,4,think,th,1,3160
23,filler,block1,1,5,fell,fell,1,2980
23,target1,block1,2,6,theme,th,1,2014
23,target2,block1,2,7,faster,no,1,1678
23,target1,block1,2,8,worse,s,0,1412
23,target2,block1,2,9,band,no,1,1842
23,filler,block1,2,10,leak,leak,1,2211
23,target2,block1,3,11,cop,o,1,2990
23,target1,block1,3,12,pass,s,1,6715
23,target2,block1,3,13,pat,no,1,1402
23,target1,block1,3,14,thigh,th,1,2532
23,filler,block1,3,15,tick,tick,1,1072
23,target1,block1,4,16,growth,th,0,3203
23,target2,block1,4,17,bod,o,1,1911
23,target2,block1,4,18,mop,o,1,3180
23,target1,block1,4,19,myth,th,1,2888
23,filler,block1,4,20,core,core,1,980
23,target2,block1,5,21,foster,o,1,1291
23,target1,block1,5,22,seem,s,1,2190
23,target1,block1,5,23,path,th,1,1555
23,target2,block1,5,24,block,o,1,1127
23,filler,block1,5,25,tear,tear,1,838
23,target1,block1,6,26,growth,th,1,1288
23,target2,block1,6,27,bond,o,1,628
23,target2,block1,6,28,bad,no,1,765
23,target1,block1,6,29,miss,s,1,521
23,filler,block1,6,30,male,male,1,1231
23,target1,block1,7,31,sought,s,1,2197
23,target2,block1,7,32,cap,no,1,786
23,target2,block1,7,33,map,no,1,473
23,target1,block1,7,34,worth,th,0,880
23,filler,block1,7,35,guest,guest,1,939
23,target2,block1,8,36,battle,no,1,1072
23,target1,block1,8,37,sigh,s,1,938
23,target1,block1,8,38,think,th,0,1196
23,target2,block1,8,39,pot,o,1,616
23,filler,block1,8,40,dental,dental,1,666
24,target1,block1,1,1,thought,th,1,1687
24,target2,block1,1,2,black,no,1,1627
24,target2,block1,1,3,bottle,o,1,4073
24,target1,block1,1,4,think,th,1,1452
24,filler,block1,1,5,fell,fell,1,1685
24,target1,block1,2,6,theme,th,1,1320
24,target2,block1,2,7,faster,no,1,1439
24,target1,block1,2,8,worth,th,1,2240
24,target2,block1,2,9,bond,o,0,1586
24,filler,block1,2,10,leak,leak,1,1545
24,target2,block1,3,11,cop,o,1,1469
24,target1,block1,3,12,pass,s,1,1785
24,target2,block1,3,13,pat,no,1,1606
24,target1,block1,3,14,sigh,s,0,1542
24,filler,block1,3,15,tick,tick,1,985
24,target1,block1,4,16,gross,s,1,3574
24,target2,block1,4,17,bod,o,1,1927
24,target2,block1,4,18,mop,o,1,1332
24,target1,block1,4,19,myth,th,1,1344
24,filler,block1,4,20,core,core,1,1623
24,target2,block1,5,21,foster,o,1,1327
24,target1,block1,5,22,seem,s,1,952
24,target1,block1,5,23,path,th,1,2152
24,target2,block1,5,24,block,o,1,1423
24,filler,block1,5,25,tear,tear,1,1420
24,target1,block1,6,26,growth,th,1,2377
24,target2,block1,6,27,bond,o,1,2300
24,target2,block1,6,28,bad,no,1,983
24,target1,block1,6,29,miss,s,1,768
24,filler,block1,6,30,male,male,1,1629
24,target1,block1,7,31,sought,s,1,1418
24,target2,block1,7,32,cap,no,1,1139
24,target2,block1,7,33,map,no,1,826
24,target1,block1,7,34,worse,s,1,1830
24,filler,block1,7,35,guest,guest,1,2067
24,target2,block1,8,36,battle,no,1,1344
24,target1,block1,8,37,sigh,s,1,1626
24,target1,block1,8,38,think,th,0,898
24,target2,block1,8,39,pot,o,1,1081
24,filler,block1,8,40,dental,dental,1,1561
25,target1,block1,1,1,thought,th,1,1012
25,target2,block1,1,2,block,o,0,4175
25,target2,block1,1,3,bottle,o,1,3413
25,target1,block1,1,4,sink,s,0,1590
25,filler,block1,1,5,fell,fell,1,2474
25,target1,block1,2,6,theme,th,1,1659
25,target2,block1,2,7,faster,no,1,1499
25,target1,block1,2,8,worse,s,0,4429
25,target2,block1,2,9,band,no,1,2215
25,filler,block1,2,10,leak,leak,1,1456
25,target2,block1,3,11,cop,o,1,4744
25,target1,block1,3,12,pass,s,1,1169
25,target2,block1,3,13,pat,no,1,1407
25,target1,block1,3,14,sigh,s,0,1566
25,filler,block1,3,15,tick,tick,1,946
25,target1,block1,4,16,gross,s,1,1000
25,target2,block1,4,17,bod,o,1,2096
25,target2,block1,4,18,mop,o,1,3832
25,target1,block1,4,19,miss,s,0,3369
25,filler,block1,4,20,core,core,1,901
25,target2,block1,5,21,foster,o,1,1998
25,target1,block1,5,22,seem,s,1,957
25,target1,block1,5,23,path,th,1,724
25,target2,block1,5,24,block,o,1,1335
25,filler,block1,5,25,tear,tear,1,1468
25,target1,block1,6,26,gross,s,0,2307
25,target2,block1,6,27,bond,o,1,698
25,target2,block1,6,28,bad,no,1,2106
25,target1,block1,6,29,miss,s,1,585
25,filler,block1,6,30,male,male,1,1272
25,target1,block1,7,31,sought,s,1,2094
25,target2,block1,7,32,cap,no,1,1156
25,target2,block1,7,33,map,no,1,5153
25,target1,block1,7,34,worse,s,1,565
25,filler,block1,7,35,guest,guest,1,950
25,target2,block1,8,36,battle,no,1,1370
25,target1,block1,8,37,sigh,s,1,678
25,target1,block1,8,38,sink,s,1,1149
25,target2,block1,8,39,pot,o,1,964
25,filler,block1,8,40,dental,dental,1,917
26,target1,block1,1,1,thought,th,1,3542
26,target2,block1,1,2,black,no,1,6682
26,target2,block1,1,3,battle,no,0,1228
26,target1,block1,1,4,sink,s,0,9269
26,filler,block1,1,5,fell,fell,1,2302
26,target1,block1,2,6,theme,th,1,1302
26,target2,block1,2,7,faster,no,1,1381
26,target1,block1,2,8,worse,s,0,1461
26,target2,block1,2,9,band,no,1,9400
26,filler,block1,2,10,leak,leak,1,2085
26,target2,block1,3,11,cop,o,1,2147
26,target1,block1,3,12,pass,s,1,1397
26,target2,block1,3,13,pat,no,1,1747
26,target1,block1,3,14,sigh,s,0,1447
26,filler,block1,3,15,tick,tick,1,1050
26,target1,block1,4,16,gross,s,1,7563
26,target2,block1,4,17,bod,o,1,1997
26,target2,block1,4,18,mop,o,1,868
26,target1,block1,4,19,myth,th,1,4892
26,filler,block1,4,20,core,core,1,1525
26,target2,block1,5,21,foster,o,1,1247
26,target1,block1,5,22,seem,s,1,1244
26,target1,block1,5,23,path,th,1,1575
26,target2,block1,5,24,block,o,1,1107
26,filler,block1,5,25,tear,tear,1,838
26,target1,block1,6,26,growth,th,1,9038
26,target2,block1,6,27,bond,o,1,917
26,target2,block1,6,28,bad,no,1,957
26,target1,block1,6,29,miss,s,1,988
26,filler,block1,6,30,male,male,1,885
26,target1,block1,7,31,sought,s,1,938
26,target2,block1,7,32,cap,no,1,996
26,target2,block1,7,33,map,no,1,939
26,target1,block1,7,34,worse,s,1,877
26,filler,block1,7,35,guest,guest,1,758
26,target2,block1,8,36,battle,no,1,777
26,target1,block1,8,37,sigh,s,1,1724
26,target1,block1,8,38,think,th,0,1116
26,target2,block1,8,39,pot,o,1,968
26,filler,block1,8,40,dental,dental,1,1128
27,target1,block1,1,1,thought,th,1,1821
27,target2,block1,1,2,black,no,1,1309
27,target2,block1,1,3,bottle,o,1,2111
27,target1,block1,1,4,think,th,1,3161
27,filler,block1,1,5,fell,fell,1,1597
27,target1,block1,2,6,theme,th,1,1570
27,target2,block1,2,7,faster,no,1,1559
27,target1,block1,2,8,worth,th,1,1241
27,target2,block1,2,9,bond,o,0,960
27,filler,block1,2,10,leak,leak,1,1362
27,target2,block1,3,11,cap,no,0,2449
27,target1,block1,3,12,pass,s,1,1457
27,target2,block1,3,13,pat,no,1,980
27,target1,block1,3,14,sigh,s,0,1792
27,filler,block1,3,15,tick,tick,1,1309
27,target1,block1,4,16,growth,th,0,1199
27,target2,block1,4,17,bod,o,1,1241
27,target2,block1,4,18,mop,o,1,6449
27,target1,block1,4,19,myth,th,1,1090
27,filler,block1,4,20,core,core,1,1548
27,target2,block1,5,21,foster,o,1,1148
27,target1,block1,5,22,seem,s,1,690
27,target1,block1,5,23,path,th,1,2328
27,target2,block1,5,24,block,o,1,969
27,filler,block1,5,25,tear,tear,1,979
27,target1,block1,6,26,growth,th,1,2289
27,target2,block1,6,27,bond,o,1,1099
27,target2,block1,6,28,bad,no,1,873
27,target1,block1,6,29,miss,s,1,622
27,filler,block1,6,30,male,male,1,1111
27,target1,block1,7,31,sought,s,1,2872
27,target2,block1,7,32,cap,no,1,801
27,target2,block1,7,33,map,no,1,1212
27,target1,block1,7,34,worse,s,1,2824
27,filler,block1,7,35,guest,guest,1,1294
27,target2,block1,8,36,battle,no,1,1049
27,target1,block1,8,37,sigh,s,1,1020
27,target1,block1,8,38,sink,s,1,724
27,target2,block1,8,39,pot,o,1,808
27,filler,block1,8,40,dental,dental,1,1325
28,target1,block1,1,1,thought,th,1,3215
28,target2,block1,1,2,black,no,1,7097
28,target2,block1,1,3,battle,no,0,3234
28,target1,block1,1,4,think,th,1,1207
28,filler,block1,1,5,fell,fell,1,2914
28,target1,block1,2,6,theme,th,1,1359
28,target2,block1,2,7,faster,no,1,1637
28,target1,block1,2,8,worth,th,1,1271
28,target2,block1,2,9,band,no,1,8103
28,filler,block1,2,10,leak,leak,1,2256
28,target2,block1,3,11,cop,o,1,3327
28,target1,block1,3,12,pass,s,1,1128
28,target2,block1,3,13,pat,no,1,1611
28,target1,block1,3,14,thigh,th,1,1743
28,filler,block1,3,15,tick,tick,1,1599
28,target1,block1,4,16,gross,s,1,1960
28,target2,block1,4,17,bod,o,1,2414
28,target2,block1,4,18,mop,o,1,2179
28,target1,block1,4,19,myth,th,1,1955
28,filler,block1,4,20,core,core,1,2019
28,target2,block1,5,21,foster,o,1,2066
28,target1,block1,5,22,seem,s,1,4827
28,target1,block1,5,23,path,th,1,1497
28,target2,block1,5,24,block,o,1,1279
28,filler,block1,5,25,tear,tear,1,1000
28,target1,block1,6,26,growth,th,1,1221
28,target2,block1,6,27,bond,o,1,1179
28,target2,block1,6,28,bad,no,1,908
28,target1,block1,6,29,miss,s,1,953
28,filler,block1,6,30,male,male,1,1716
28,target1,block1,7,31,sought,s,1,1493
28,target2,block1,7,32,cap,no,1,968
28,target2,block1,7,33,map,no,1,1269
28,target1,block1,7,34,worse,s,1,1272
28,filler,block1,7,35,guest,guest,1,1164
28,target2,block1,8,36,battle,no,1,1266
28,target1,block1,8,37,sigh,s,1,2486
28,target1,block1,8,38,sink,s,1,1462
28,target2,block1,8,39,pot,o,1,2028
28,filler,block1,8,40,dental,dental,1,1846
29,target1,block1,1,1,thought,th,1,2034
29,target2,block1,1,2,black,no,1,1510
29,target2,block1,1,3,battle,no,0,4329
29,target1,block1,1,4,think,th,1,1163
29,filler,block1,1,5,fell,fell,1,2728
29,target1,block1,2,6,theme,th,1,1654
29,target2,block1,2,7,faster,no,1,1452
29,target1,block1,2,8,worse,s,0,1416
29,target2,block1,2,9,band,no,1,2118
29,filler,block1,2,10,leak,leak,1,1693
29,target2,block1,3,11,cap,no,0,3895
29,target1,block1,3,12,pass,s,1,1417
29,target2,block1,3,13,pat,no,1,1926
29,target1,block1,3,14,thigh,th,1,1069
29,filler,block1,3,15,tick,tick,1,1370
29,target1,block1,4,16,gross,s,1,1414
29,target2,block1,4,17,bad,no,0,5296
29,target2,block1,4,18,map,no,0,1477
29,target1,block1,4,19,myth,th,1,2961
29,filler,block1,4,20,core,core,1,1804
29,target2,block1,5,21,foster,o,1,2883
29,target1,block1,5,22,seem,s,1,1215
29,target1,block1,5,23,path,th,1,852
29,target2,block1,5,24,block,o,1,1647
29,filler,block1,5,25,tear,tear,1,977
29,target1,block1,6,26,growth,th,1,1026
29,target2,block1,6,27,bond,o,1,1054
29,target2,block1,6,28,bad,no,1,1697
29,target1,block1,6,29,miss,s,1,809
29,filler,block1,6,30,male,male,1,1182
29,target1,block1,7,31,sought,s,1,1246
29,target2,block1,7,32,cop,o,0,2910
29,target2,block1,7,33,mop,o,0,4084
29,target1,block1,7,34,worse,s,1,860
29,filler,block1,7,35,guest,guest,1,1236
29,target2,block1,8,36,battle,no,1,2665
29,target1,block1,8,37,sigh,s,1,828
29,target1,block1,8,38,sink,s,1,1123
29,target2,block1,8,39,pot,o,1,1647
29,filler,block1,8,40,dental,dental,1,942
30,target1,block1,1,1,sought,s,0,3427
30,target2,block1,1,2,black,no,1,2062
30,target2,block1,1,3,bottle,o,1,1870
30,target1,block1,1,4,think,th,1,1347
30,filler,block1,1,5,fell,fell,1,5156
30,target1,block1,2,6,theme,th,1,1536
