"subject","controller","condition","word","response","raw_response_time","response_time","type","block_G","group","subject_dummy","response_time1","dummy_type","subject2","subject3","means","adjusted_response_time","similarity_G","sound","similarity"
2,"Question","item-target1-block1-group4","gross","1",1947,1947,"Consonant","block1",4,"2_Consonant_block1_",1947,"filler","2_filler_block1_","2_Consonant_block1_",1247.375,699.625,"distant","0.5","0.5"
2,"Question","item-target2-block1-group4","bod","1",2234,2234,"Vowel","block1",4,"2_Vowel_block1_",2234,"filler","2_filler_block1_","2_Vowel_block1_",1247.375,986.625,"distant","-0.5","0.5"
2,"Question","item-target2-block1-group4","map","0",1514,1514,"Vowel","block1",4,"2_Vowel_block1_",1514,"filler","2_filler_block1_","2_Vowel_block1_",1247.375,266.625,"close","-0.5","0.5"
2,"Question","item-target1-block1-group4","myth","1",814,814,"Consonant","block1",4,"2_Consonant_block1_",814,"filler","2_filler_block1_","2_Consonant_block1_",1247.375,-433.375,"distant","0.5","0.5"
2,"Question","item-target2-block1-group5","foster","1",1514,1514,"Vowel","block1",5,"2_Vowel_block1_",1514,"filler","2_filler_block1_","2_Vowel_block1_",1247.375,266.625,"close","-0.5","0.5"
2,"Question","item-target1-block1-group5","seem","1",937,937,"Consonant","block1",5,"2_Consonant_block1_",937,"filler","2_filler_block1_","2_Consonant_block1_",1247.375,-310.375,"close","0.5","0.5"
2,"Question","item-target1-block1-group5","path","1",773,773,"Consonant","block1",5,"2_Consonant_block1_",773,"filler","2_filler_block1_","2_Consonant_block1_",1247.375,-474.375,"distant","0.5","0.5"
2,"Question","item-target2-block1-group5","block","1",2461,2461,"Vowel","block1",5,"2_Vowel_block1_",2461,"filler","2_filler_block1_","2_Vowel_block1_",1247.375,1213.625,"close","-0.5","0.5"
2,"Question","item-target1-block1-group6","growth","1",2263,2263,"Consonant","block1",6,"2_Consonant_block1_",2263,"filler","2_filler_block1_","2_Consonant_block1_",1247.375,1015.625,"distant","0.5","0.5"
2,"Question","item-target2-block1-group6","bond","1",1314,1314,"Vowel","block1",6,"2_Vowel_block1_",1314,"filler","2_filler_block1_","2_Vowel_block1_",1247.375,66.625,"close","-0.5","0.5"
2,"Question","item-target2-block1-group6","bod","0",779,779,"Vowel","block1",6,"2_Vowel_block1_",779,"filler","2_filler_block1_","2_Vowel_block1_",1247.375,-468.375,"distant","-0.5","0.5"
2,"Question","item-target1-block1-group6","miss","1",674,674,"Consonant","block1",6,"2_Consonant_block1_",674,"filler","2_filler_block1_","2_Consonant_block1_",1247.375,-573.375,"close","0.5","0.5"
2,"Question","item-target1-block1-group7","sought","1",1703,1703,"Consonant","block1",7,"2_Consonant_block1_",1703,"filler","2_filler_block1_","2_Consonant_block1_",1247.375,455.625,"close","0.5","0.5"
2,"Question","item-target2-block1-group7","cap","1",1173,1173,"Vowel","block1",7,"2_Vowel_block1_",1173,"filler","2_filler_block1_","2_Vowel_block1_",1247.375,-74.375,"distant","-0.5","0.5"
2,"Question","item-target2-block1-group7","map","1",1274,1274,"Vowel","block1",7,"2_Vowel_block1_",1274,"filler","2_filler_block1_","2_Vowel_block1_",1247.375,26.625,"distant","-0.5","0.5"
2,"Question","item-target1-block1-group7","worse","1",1164,1164,"Consonant","block1",7,"2_Consonant_block1_",1164,"filler","2_filler_block1_","2_Consonant_block1_",1247.375,-83.375,"distant","0.5","0.5"
2,"Question","item-target2-block1-group8","battle","1",1554,1554,"Vowel","block1",8,"2_Vowel_block1_",1554,"filler","2_filler_block1_","2_Vowel_block1_",1247.375,306.625,"distant","-0.5","0.5"
2,"Question","item-target1-block1-group8","sigh","1",1263,1263,"Consonant","block1",8,"2_Consonant_block1_",1263,"filler","2_filler_block1_","2_Consonant_block1_",1247.375,15.625,"close","0.5","0.5"
2,"Question","item-target1-block1-group8","sink","1",981,981,"Consonant","block1",8,"2_Consonant_block1_",981,"filler","2_filler_block1_","2_Consonant_block1_",1247.375,-266.375,"distant","0.5","0.5"
2,"Question","item-target2-block1-group8","pot","1",1104,1104,"Vowel","block1",8,"2_Vowel_block1_",1104,"filler","2_filler_block1_","2_Vowel_block1_",1247.375,-143.375,"close","-0.5","0.5"
2,"Question","item-target2-block2-group9","black","1",934,934,"Vowel","block2",9,"2_Vowel_block2_",934,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,-291.5,"distant","-0.5","0.5"
2,"Question","item-target1-block2-group9","sink","1",923,923,"Consonant","block2",9,"2_Consonant_block2_",923,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-302.5,"distant","0.5","0.5"
2,"Question","item-target2-block2-group9","foster","1",1323,1323,"Vowel","block2",9,"2_Vowel_block2_",1323,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,97.5,"close","-0.5","0.5"
2,"Question","item-target1-block2-group9","path","1",993,993,"Consonant","block2",9,"2_Consonant_block2_",993,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-232.5,"distant","0.5","0.5"
2,"Question","item-target1-block2-group10","gross","1",1244,1244,"Consonant","block2",10,"2_Consonant_block2_",1244,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,18.5,"distant","0.5","0.5"
2,"Question","item-target2-block2-group10","pot","1",1449,1449,"Vowel","block2",10,"2_Vowel_block2_",1449,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,223.5,"close","-0.5","0.5"
2,"Question","item-target2-block2-group10","bond","1",1263,1263,"Vowel","block2",10,"2_Vowel_block2_",1263,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,37.5,"close","-0.5","0.5"
2,"Question","item-target1-block2-group10","worth","1",1084,1084,"Consonant","block2",10,"2_Consonant_block2_",1084,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-141.5,"distant","0.5","0.5"
2,"Question","item-target1-block2-group11","seem","1",953,953,"Consonant","block2",11,"2_Consonant_block2_",953,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-272.5,"close","0.5","0.5"
2,"Question","item-target2-block2-group11","bad","1",1263,1263,"Vowel","block2",11,"2_Vowel_block2_",1263,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,37.5,"distant","-0.5","0.5"
2,"Question","item-target1-block2-group11","sigh","1",1273,1273,"Consonant","block2",11,"2_Consonant_block2_",1273,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,47.5,"close","0.5","0.5"
2,"Question","item-target2-block2-group11","cap","0",2535,2535,"Vowel","block2",11,"2_Vowel_block2_",2535,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,1309.5,"distant","-0.5","0.5"
2,"Question","item-target2-block2-group12","battle","0",1269,1269,"Vowel","block2",12,"2_Vowel_block2_",1269,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,43.5,"distant","-0.5","0.5"
2,"Question","item-target1-block2-group12","miss","1",1103,1103,"Consonant","block2",12,"2_Consonant_block2_",1103,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-122.5,"distant","0.5","0.5"
2,"Question","item-target2-block2-group12","map","0",1263,1263,"Vowel","block2",12,"2_Vowel_block2_",1263,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,37.5,"close","-0.5","0.5"
2,"Question","item-target1-block2-group12","thought","1",733,733,"Consonant","block2",12,"2_Consonant_block2_",733,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-492.5,"distant","0.5","0.5"
2,"Question","item-target2-block2-group13","faster","1",592,592,"Vowel","block2",13,"2_Vowel_block2_",592,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,-633.5,"distant","-0.5","0.5"
2,"Question","item-target1-block2-group13","worse","1",1043,1043,"Consonant","block2",13,"2_Consonant_block2_",1043,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-182.5,"close","0.5","0.5"
2,"Question","item-target2-block2-group13","band","1",913,913,"Vowel","block2",13,"2_Vowel_block2_",913,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,-312.5,"distant","-0.5","0.5"
2,"Question","item-target1-block2-group13","growth","1",843,843,"Consonant","block2",13,"2_Consonant_block2_",843,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-382.5,"distant","0.5","0.5"
2,"Question","item-target2-block2-group14","pat","1",673,673,"Vowel","block2",14,"2_Vowel_block2_",673,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,-552.5,"distant","-0.5","0.5"
2,"Question","item-target1-block2-group14","think","1",932,932,"Consonant","block2",14,"2_Consonant_block2_",932,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-293.5,"distant","0.5","0.5"
2,"Question","item-target1-block2-group14","sought","1",944,944,"Consonant","block2",14,"2_Consonant_block2_",944,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-281.5,"close","0.5","0.5"
2,"Question","item-target2-block2-group14","cap","1",795,795,"Vowel","block2",14,"2_Vowel_block2_",795,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,-430.5,"distant","-0.5","0.5"
2,"Question","item-target1-block2-group15","pass","1",1093,1093,"Consonant","block2",15,"2_Consonant_block2_",1093,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-132.5,"distant","0.5","0.5"
2,"Question","item-target2-block2-group15","map","1",762,762,"Vowel","block2",15,"2_Vowel_block2_",762,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,-463.5,"distant","-0.5","0.5"
2,"Question","item-target2-block2-group15","bod","1",885,885,"Vowel","block2",15,"2_Vowel_block2_",885,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,-340.5,"distant","-0.5","0.5"
2,"Question","item-target1-block2-group15","thigh","1",683,683,"Consonant","block2",15,"2_Consonant_block2_",683,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-542.5,"distant","0.5","0.5"
2,"Question","item-target1-block2-group16","myth","1",1501,1501,"Consonant","block2",16,"2_Consonant_block2_",1501,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,275.5,"distant","0.5","0.5"
2,"Question","item-target2-block2-group16","battle","1",873,873,"Vowel","block2",16,"2_Vowel_block2_",873,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,-352.5,"distant","-0.5","0.5"
2,"Question","item-target2-block2-group16","block","1",1494,1494,"Vowel","block2",16,"2_Vowel_block2_",1494,"filler","2_filler_block2_","2_Vowel_block2_",1225.5,268.5,"close","-0.5","0.5"
2,"Question","item-target1-block2-group16","theme","1",825,825,"Consonant","block2",16,"2_Consonant_block2_",825,"filler","2_filler_block2_","2_Consonant_block2_",1225.5,-400.5,"distant","0.5","0.5"
2,"Question","item-target2-block3-group17","bad","0",864,864,"Vowel","block3",17,"2_Vowel_block3_",864,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,-329.125,"distant","-0.5","0.5"
2,"Question","item-target1-block3-group17","sigh","0",1542,1542,"Consonant","block3",17,"2_Consonant_block3_",1542,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,348.875,"close","0.5","0.5"
2,"Question","item-target1-block3-group17","myth","1",1783,1783,"Consonant","block3",17,"2_Consonant_block3_",1783,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,589.875,"close","0.5","0.5"
2,"Question","item-target2-block3-group17","bond","1",1153,1153,"Vowel","block3",17,"2_Vowel_block3_",1153,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,-40.125,"close","-0.5","0.5"
2,"Question","item-target1-block3-group18","gross","1",1294,1294,"Consonant","block3",18,"2_Consonant_block3_",1294,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,100.875,"distant","0.5","0.5"
2,"Question","item-target2-block3-group18","cap","1",1232,1232,"Vowel","block3",18,"2_Vowel_block3_",1232,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,38.875,"distant","-0.5","0.5"
2,"Question","item-target1-block3-group18","think","0",704,704,"Consonant","block3",18,"2_Consonant_block3_",704,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,-489.125,"distant","0.5","0.5"
2,"Question","item-target2-block3-group18","black","1",983,983,"Vowel","block3",18,"2_Vowel_block3_",983,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,-210.125,"distant","-0.5","0.5"
2,"Question","item-target1-block3-group19","thought","1",903,903,"Consonant","block3",19,"2_Consonant_block3_",903,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,-290.125,"distant","0.5","0.5"
2,"Question","item-target2-block3-group19","pat","1",763,763,"Vowel","block3",19,"2_Vowel_block3_",763,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,-430.125,"distant","-0.5","0.5"
2,"Question","item-target2-block3-group19","block","1",1203,1203,"Vowel","block3",19,"2_Vowel_block3_",1203,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,9.875,"close","-0.5","0.5"
2,"Question","item-target1-block3-group19","path","1",894,894,"Consonant","block3",19,"2_Consonant_block3_",894,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,-299.125,"close","0.5","0.5"
2,"Question","item-target1-block3-group20","theme","1",963,963,"Consonant","block3",20,"2_Consonant_block3_",963,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,-230.125,"distant","0.5","0.5"
2,"Question","item-target2-block3-group20","foster","1",853,853,"Vowel","block3",20,"2_Vowel_block3_",853,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,-340.125,"close","-0.5","0.5"
2,"Question","item-target2-block3-group20","map","0",733,733,"Vowel","block3",20,"2_Vowel_block3_",733,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,-460.125,"close","-0.5","0.5"
2,"Question","item-target1-block3-group20","worth","0",1397,1397,"Consonant","block3",20,"2_Consonant_block3_",1397,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,203.875,"close","0.5","0.5"
2,"Question","item-target2-block3-group21","band","1",954,954,"Vowel","block3",21,"2_Vowel_block3_",954,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,-239.125,"distant","-0.5","0.5"
2,"Question","item-target1-block3-group21","myth","0",1253,1253,"Consonant","block3",21,"2_Consonant_block3_",1253,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,59.875,"close","0.5","0.5"
2,"Question","item-target2-block3-group21","bad","1",823,823,"Vowel","block3",21,"2_Vowel_block3_",823,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,-370.125,"distant","-0.5","0.5"
2,"Question","item-target1-block3-group21","growth","1",1573,1573,"Consonant","block3",21,"2_Consonant_block3_",1573,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,379.875,"distant","0.5","0.5"
2,"Question","item-target2-block3-group22","map","1",1003,1003,"Vowel","block3",22,"2_Vowel_block3_",1003,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,-190.125,"close","-0.5","0.5"
2,"Question","item-target1-block3-group22","sigh","1",823,823,"Consonant","block3",22,"2_Consonant_block3_",823,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,-370.125,"close","0.5","0.5"
2,"Question","item-target2-block3-group22","battle","0",953,953,"Vowel","block3",22,"2_Vowel_block3_",953,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,-240.125,"distant","-0.5","0.5"
2,"Question","item-target1-block3-group22","thought","0",1084,1084,"Consonant","block3",22,"2_Consonant_block3_",1084,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,-109.125,"close","0.5","0.5"
2,"Question","item-target1-block3-group23","think","1",993,993,"Consonant","block3",23,"2_Consonant_block3_",993,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,-200.125,"distant","0.5","0.5"
2,"Question","item-target2-block3-group23","cap","0",957,957,"Vowel","block3",23,"2_Vowel_block3_",957,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,-236.125,"close","-0.5","0.5"
2,"Question","item-target2-block3-group23","pot","1",1104,1104,"Vowel","block3",23,"2_Vowel_block3_",1104,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,-89.125,"close","-0.5","0.5"
2,"Question","item-target1-block3-group23","worth","1",983,983,"Consonant","block3",23,"2_Consonant_block3_",983,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,-210.125,"distant","0.5","0.5"
2,"Question","item-target1-block3-group24","seem","1",1071,1071,"Consonant","block3",24,"2_Consonant_block3_",1071,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,-122.125,"distant","0.5","0.5"
2,"Question","item-target2-block3-group24","faster","1",1383,1383,"Vowel","block3",24,"2_Vowel_block3_",1383,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,189.875,"distant","-0.5","0.5"
2,"Question","item-target1-block3-group24","pass","1",1381,1381,"Consonant","block3",24,"2_Consonant_block3_",1381,"filler","2_filler_block3_","2_Consonant_block3_",1193.125,187.875,"distant","0.5","0.5"
2,"Question","item-target2-block3-group24","battle","1",2051,2051,"Vowel","block3",24,"2_Vowel_block3_",NA,"filler","2_filler_block3_","2_Vowel_block3_",1193.125,NA,"close","-0.5","0.5"
2,"Question","item-target2-block4-group25","backs","1",2035,2035,"Vowel","block4",25,"2_Vowel_block4_",2035,"filler","2_filler_block4_","2_Vowel_block4_",1091.25,943.75,"close","-0.5","0.5"
2,"Question","item-target1-block4-group25","sing","1",960,960,"Consonant","block4",25,"2_Consonant_block4_",960,"filler","2_filler_block4_","2_Consonant_block4_",1091.25,-131.25,"close","0.5","0.5"
2,"Question","item-target2-block4-group25","tap","1",1384,1384,"Vowel","block4",25,"2_Vowel_block4_",1384,"filler","2_filler_block4_","2_Vowel_block4_",1091.25,292.75,"distant","-0.5","0.5"
2,"Question","item-target1-block4-group25","faith","1",1631,1631,"Consonant","block4",25,"2_Consonant_block4_",1631,"filler","2_filler_block4_","2_Consonant_block4_",1091.25,539.75,"close","0.5","0.5"
2,"Question","item-target1-block4-group26","mouse","1",1123,1123,"Consonant","block4",26,"2_Consonant_block4_",1123,"filler","2_filler_block4_","2_Consonant_block4_",1091.25,31.75,"close","0.5","0.5"
